created_at;_id;Origem;Destino;Mês;Dia da Semana;shipping.type;coupon.code;coupon.title;status_object.reason;cancellation_reason_translate;pharmacy_id;coupon.discount;total
15/02/2024 20:34;01HPQHYR23SQ3D-1;SP-SAO PAULO;sp-sao paulo;2;5;DELIVERY;RESSACA;CUPOM RESSACA - CARTA NA MANGA CARNAVAL;;;13912;34;129,47
15/02/2024 20:32;01HPQHSX11SP1G-1;SP-SAO PAULO;sp-sao paulo;2;5;DELIVERY;RESSACA;CUPOM RESSACA - CARTA NA MANGA CARNAVAL;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;14351;34;115,82
15/02/2024 20:24;MK2402155F4G92-2;DF-BRASILIA;df-brasilia;2;5;DELIVERY;LIVELO;LIVELO SEM VALOR 2024;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;13596;0;64,52
15/02/2024 20:13;01HPQGR56Q2ATX-1;AM-MANAUS;am-manaus;2;5;PICKUP;CARNAFOLIA;CAMPANHA CARNAVAL - CARNAFOLIA;CANCELLATION_GAVE_UP;Desistência do Cliente;14347;20;88,49
15/02/2024 19:47;01HPQF7KQSNDFB-1;SP-MAUA;sp-maua;2;5;DELIVERY;;;CANCELLATION_OTHER;Outro;14408;;48,55
15/02/2024 19:33;01HPQEFA81D1A1-1;RS-PORTO ALEGRE;rs-alvorada;2;5;DELIVERY;;;CANCELLATION_GAVE_UP;Desistência do Cliente;2324;;29,89
15/02/2024 19:22;01HPQDTTTKM9E7-1;PR-SAO JOSE DOS PINHAIS;pr-curitiba;2;5;DELIVERY;;;CANCELLATION_OTHER;Outro;12628;;29,4
15/02/2024 19:20;01HPQDP3T9EJVX-1;PE-RECIFE;pe-recife;2;5;DELIVERY;COMPRINHA;CUPOM COMPRINHA - FEV24;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;14246;10;60,88
15/02/2024 19:13;01HPQD91RQGARJ-1;DF-BRASILIA;df-brasilia;2;5;DELIVERY;;;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;13603;;28,47
15/02/2024 19:10;01HPQD4W5AJ31M-1;SP-TABOAO DA SERRA;;2;5;DELIVERY;;;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;2279;;44,38
15/02/2024 18:44;MK2402155D47VP-1;DF-BRASILIA;df-brasilia;2;5;PICKUP;;;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;13597;;85,47
15/02/2024 18:42;01HPQBH070WF9N-1;DF-BRASILIA;df-brasilia;2;5;DELIVERY;RESSACA;CUPOM RESSACA - CARTA NA MANGA CARNAVAL;CANCELLATION_OTHER;Outro;8341;34;107,14
15/02/2024 18:29;MK240215FG3XCC-1;DF-BRASILIA;df-brasilia;2;5;DELIVERY;LIVELO;LIVELO SEM VALOR 2024;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;13610;0;75,97
15/02/2024 18:25;01HPQAHCZSQVP9-1;RS-PORTO ALEGRE;rs-porto alegre;2;5;DELIVERY;;;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;2315;;20,88
15/02/2024 18:23;01HPQAE3WRM2GH-1;GO-GOIANIA;go-goiania;2;5;DELIVERY;;;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;517;;27,92
15/02/2024 18:05;01HPQ9DFF4MQQE-1;CE-FORTALEZA;ce-fortaleza;2;5;DELIVERY;;;CANCELLATION_OTHER;Outro;14407;;19,4
15/02/2024 17:50;01HPQ8J9DC6W07-1;PE-RECIFE;pe-recife;2;5;DELIVERY;LIVELO;LIVELO SEM VALOR 2024;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;10156;0;29,99
15/02/2024 17:46;01HPQ8B5FD1PD8-1;PR-SAO JOSE DOS PINHAIS;pr-curitiba;2;5;DELIVERY;;;CANCELLATION_GAVE_UP;Desistência do Cliente;13322;;30,16
15/02/2024 17:31;01HPQ7FX3MKGM1-1;PR-MEDIANEIRA;pr-medianeira;2;5;DELIVERY;;;CANCELLATION_GAVE_UP;Desistência do Cliente;14967;;49,86
15/02/2024 17:27;01HPQ78MK87Z1K-1;BA-SALVADOR;ba-salvador;2;5;DELIVERY;;;CANCELLATION_GAVE_UP;Desistência do Cliente;8651;;20,39
15/02/2024 17:24;01HPQ71KDH3GHG-1;DF-BRASILIA;df-brasilia;2;5;DELIVERY;LIVELO;LIVELO SEM VALOR 2024;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;13600;0;54,95
15/02/2024 17:18;MK24021529LH3H-1;SP-CAMPINAS;sp-campinas;2;5;DELIVERY;LIVELO;LIVELO SEM VALOR 2024;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;14939;0;37,82
15/02/2024 17:11;01HPQ6AEE69Q1H-1;MG-ARAGUARI;mg-araguari;2;5;DELIVERY;;;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;3191;;47
15/02/2024 17:06;01HPQ60ZN6EAZS-1;AL-MACEIO;al-maceio;2;5;DELIVERY;LIVELO;LIVELO SEM VALOR 2024;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;9396;0;77,1
15/02/2024 16:57;01HPQ5GEPM8Y1V-1;SP-SAO PAULO;sp-sao paulo;2;5;DELIVERY;;;CANCELLATION_GAVE_UP;Desistência do Cliente;11874;;43,58
15/02/2024 16:44;MK24021555WYGD-1;SC-INDAIAL;sc-indaial;2;5;DELIVERY;LIVELO;LIVELO SEM VALOR 2024;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;5444;0;67,34
15/02/2024 16:42;01HPQ4NASZ3VRN-1;SP-SAO PAULO;sp-sao paulo;2;5;DELIVERY;RESSACA;CUPOM RESSACA - CARTA NA MANGA CARNAVAL;CANCELLATION_OTHER;Outro;2259;33,95;87,3
15/02/2024 16:36;01HPQ4AHS4VVP6-1;PE-RECIFE;pe-recife;2;5;DELIVERY;LIVELO;LIVELO SEM VALOR 2024;CANCELLATION_AREA_NOT_COVERED;Área de entrega não atendida;10155;0;29,99
15/02/2024 16:35;01HPQ48MRKNRZZ-1;RS-PORTO ALEGRE;rs-porto alegre;2;5;DELIVERY;;;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;2324;;20,53
15/02/2024 16:25;01HPQ3NZ4PZ6F7-1;SP-SAO PAULO;sp-sao paulo;2;5;DELIVERY;;;CANCELLATION_OTHER;Outro;2381;;281
15/02/2024 16:24;01HPQ3NC7NCWPN-1;PB-CAMPINA GRANDE;pb-campina grande;2;5;DELIVERY;COMPRINHA;CUPOM COMPRINHA - FEV24;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;11428;6,82;38,64
15/02/2024 16:24;01HPQ3MQBRZ785-1;SP-SAO PAULO;sp-sao paulo;2;5;DELIVERY;;;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;1471;;135,85
15/02/2024 16:18;01HPQ3AE0DRPNG-1;MG-BELO HORIZONTE;mg-belo horizonte;2;5;DELIVERY;;;CANCELLATION_GAVE_UP;Desistência do Cliente;11453;;10
15/02/2024 16:14;MK2402158CZ543-1;AL-MACEIO;al-maceio;2;5;DELIVERY;;;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;10057;;147,5
15/02/2024 16:07;01HPQ2NA5DEZ23-1;SP-SAO PAULO;sp-sao paulo;2;5;DELIVERY;;;CANCELLATION_GAVE_UP;Desistência do Cliente;13565;;13,98
15/02/2024 16:02;01HPQ2CHHPTVS7-1;SP-SAO PAULO;sp-sao paulo;2;5;DELIVERY;RESSACA;CUPOM RESSACA - CARTA NA MANGA CARNAVAL;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;2771;34;90,95
15/02/2024 15:55;01HPQ1YQE1E4GH-1;SP-SAO PAULO;sp-sao paulo;2;5;DELIVERY;RESSACA;CUPOM RESSACA - CARTA NA MANGA CARNAVAL;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;2771;34;90,95
15/02/2024 15:36;01HPQ0WD86EBH0-1;PR-PARANAGUA;pr-paranagua;2;5;DELIVERY;CARNAFOLIA;CAMPANHA CARNAVAL - CARNAFOLIA;CANCELLATION_OTHER;Outro;9025;20;87,78
15/02/2024 15:29;01HPQ0FVKVY0TW-1;SC-TUBARAO;sc-tubarao;2;5;DELIVERY;RESSACA;CUPOM RESSACA - CARTA NA MANGA CARNAVAL;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;5678;34;141,7
15/02/2024 15:15;MK240215Z9HIP0-1;PR-FOZ DO IGUACU;pr-foz do iguaçu;2;5;DELIVERY;LIVELO;LIVELO SEM VALOR 2024;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;202;0;24,23
15/02/2024 15:01;MK240215CG9V19-1;DF-BRASILIA;df-brasilia;2;5;DELIVERY;;;CANCELLATION_OTHER;Outro;15004;;65,97
15/02/2024 14:58;01HPPYQSR79VGD-1;DF-BRASILIA;df-brasilia;2;5;DELIVERY;RESSACA;CUPOM RESSACA - CARTA NA MANGA CARNAVAL;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;13600;34;89,74
15/02/2024 14:58;01HPPYQ6M5F2JF-1;SP-SAO PAULO;sp-sao paulo;2;5;DELIVERY;;;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;12104;;53,99
15/02/2024 14:58;01HPPYPR5HTP89-1;DF-BRASILIA;df-brasilia;2;5;DELIVERY;RESSACA;CUPOM RESSACA - CARTA NA MANGA CARNAVAL;CANCELLATION_OTHER;Outro;13595;34;96,08
15/02/2024 14:56;01HPPYKW1G40MM-1;DF-BRASILIA;df-brasilia;2;5;DELIVERY;;;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;13799;;30,06
15/02/2024 14:52;01HPPYC2R7KNQ8-1;SP-GUARULHOS;sp-guarulhos;2;5;DELIVERY;;;CANCELLATION_GAVE_UP;Desistência do Cliente;13218;;30,48
15/02/2024 14:45;01HPPXYVK134SJ-1;BA-SALVADOR;ba-salvador;2;5;DELIVERY;;;CANCELLATION_OTHER;Outro;8682;;21,96
15/02/2024 14:39;01HPPXMR6C6ADT-1;MG-PATROCINIO;mg-patrocinio;2;5;DELIVERY;RESSACA;CUPOM RESSACA - CARTA NA MANGA CARNAVAL;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;2702;34;105,09
15/02/2024 14:28;01HPPX0GT2TCVF-1;MG-BELO HORIZONTE;mg-sabara;2;5;DELIVERY;;;CANCELLATION_GAVE_UP;Desistência do Cliente;4331;;54,98
15/02/2024 14:26;01HPPWVNPGJCZK-1;TO-PALMAS;to-palmas;2;5;DELIVERY;;;CANCELLATION_OTHER;Outro;12482;;15,7
15/02/2024 14:12;01HPPW3MQYX701-1;PR-CURITIBA;pr-curitiba;2;5;DELIVERY;;;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;13469;;78,6
15/02/2024 14:10;01HPPVYW91JSK2-1;SP-PEDREIRA;sp-pedreira;2;5;DELIVERY;RESSACA;CUPOM RESSACA - CARTA NA MANGA CARNAVAL;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;7907;33,85;87,05
15/02/2024 13:50;01HPPTSWKP1512-1;DF-BRASILIA;df-brasilia;2;5;DELIVERY;COMPRINHA;CUPOM COMPRINHA - FEV24;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;13600;10;118,97
15/02/2024 13:44;MK240215HB1Q7K-1;SP-SAO PAULO;sp-sao paulo;2;5;DELIVERY;LIVELO;LIVELO SEM VALOR 2024;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;14091;0;117,12
15/02/2024 13:42;01HPPTCNDA1Z17-2;DF-BRASILIA;df-brasilia;2;5;DELIVERY;LIVELO;LIVELO SEM VALOR 2024;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;12850;0;41,89
15/02/2024 13:42;01HPPTB7QYT58N-1;SP-SAO PAULO;sp-sao paulo;2;5;DELIVERY;LIVELO;LIVELO SEM VALOR 2024;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;6228;0;24,9
15/02/2024 13:37;MK240215HM2X7V-1;RJ-NITEROI;rj-niteroi;2;5;DELIVERY;Livelo;LIVELO SEM VALOR 2024;CANCELLATION_GAVE_UP;Desistência do Cliente;13824;0;31,84
15/02/2024 13:35;01HPPSYSYDQGN8-1;AL-MACEIO;al-maceio;2;5;DELIVERY;RESSACA;CUPOM RESSACA - CARTA NA MANGA CARNAVAL;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;10047;34;87,88
15/02/2024 13:31;01HPPSQE4FZJMQ-1;SP-BARUERI;sp-santana de parnaiba;2;5;DELIVERY;;;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;3531;;33,9
15/02/2024 13:02;01HPPR3CBPFVKR-1;DF-BRASILIA;df-brasilia;2;5;DELIVERY;RESSACA;CUPOM RESSACA - CARTA NA MANGA CARNAVAL;CANCELLATION_GAVE_UP;Desistência do Cliente;13602;34;145,98
15/02/2024 12:54;01HPPQM790ZE05-1;SC-BLUMENAU;sc-blumenau;2;5;DELIVERY;;;CANCELLATION_GAVE_UP;Desistência do Cliente;5429;;35,23
15/02/2024 12:47;01HPPQ7H12K2GV-1;DF-BRASILIA;df-brasilia;2;5;DELIVERY;;;CANCELLATION_GAVE_UP;Desistência do Cliente;15032;;98,86
15/02/2024 12:44;01HPPQ14AMY1E9-1;AL-MACEIO;al-maceio;2;5;DELIVERY;RESSACA;CUPOM RESSACA - CARTA NA MANGA CARNAVAL;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;10109;34;113,41
15/02/2024 12:40;MK24021597X891-1;PE-RECIFE;pe-recife;2;5;DELIVERY;Livelo;LIVELO SEM VALOR 2024;CANCELLATION_GAVE_UP;Desistência do Cliente;13512;0;25,98
15/02/2024 12:32;01HPPPBRVBRGQT-1;SP-DIADEMA;sp-diadema;2;5;DELIVERY;;;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;13222;;32,8
15/02/2024 12:05;01HPPMSKQHCHX7-1;MG-SANTA RITA DO SAPUCAI;mg-santa rita do sapucai;2;5;DELIVERY;;;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;2701;;12,28
15/02/2024 11:59;01HPPMFZ5FNR97-1;RS-VIAMAO;rs-viamao;2;5;DELIVERY;;;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;13739;;23,98
15/02/2024 11:58;01HPPMD6H632GF-1;SP-OSASCO;sp-carapicuiba;2;5;DELIVERY;;;CANCELLATION_GAVE_UP;Desistência do Cliente;2770;;37,99
15/02/2024 11:47;01HPPKSMAQKYDP-1;DF-BRASILIA;df-brasilia;2;5;DELIVERY;RESSACA;CUPOM RESSACA - CARTA NA MANGA CARNAVAL;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;13797;34;97,01
15/02/2024 11:47;MK24021512M4B5-1;SP-NOVA ODESSA;sp-campinas;2;5;DELIVERY;RESSACA;CUPOM RESSACA - CARTA NA MANGA CARNAVAL;CANCELLATION_GAVE_UP;Desistência do Cliente;1018;34;96,96
15/02/2024 11:45;01HPPKPDJ0XAG8-1;DF-BRASILIA;df-brasilia;2;5;DELIVERY;RESSACA;CUPOM RESSACA - CARTA NA MANGA CARNAVAL;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;13597;33,62;86,46
15/02/2024 11:43;MK240215P5CVTU-1;DF-BRASILIA;df-brasilia;2;5;PICKUP;LIVELO;LIVELO SEM VALOR 2024;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;13599;0;59,47
15/02/2024 11:29;MK240215Y2UGCZ-1;SP-SAO CAETANO DO SUL;sp-sao caetano do sul;2;5;DELIVERY;LIVELO;LIVELO SEM VALOR 2024;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;14721;0;118
15/02/2024 11:28;MK2402152Y11AA-1;BA-SALVADOR;ba-salvador;2;5;DELIVERY;;;CANCELLATION_OTHER;Outro;11380;;77,04
15/02/2024 11:01;01HPPH5EDEPAC5-1;BA-SALVADOR;ba-salvador;2;5;DELIVERY;;;CANCELLATION_GAVE_UP;Desistência do Cliente;12603;;26,99
15/02/2024 11:01;01HPPH4HJGN4YF-1;DF-BRASILIA;df-brasilia;2;5;PICKUP;LIVELO;LIVELO SEM VALOR 2024;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;13600;0;39,99
15/02/2024 10:59;01HPPH1G6GT7ET-2;RJ-MARICA;rj-marica;2;5;DELIVERY;;;CANCELLATION_OTHER;Outro;3157;;118,28
15/02/2024 10:54;MK240215IILI5Q-1;SP-SAO PAULO;sp-santo andre;2;5;DELIVERY;LIVELO;LIVELO SEM VALOR 2024;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;1799;0;40
15/02/2024 10:49;MK24021541UT5M-1;SP-SAO PAULO;sp-sao paulo;2;5;DELIVERY;LIVELO;LIVELO SEM VALOR 2024;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;1070;0;26,99
15/02/2024 10:43;MK240215M388UK-1;SP-SAO PAULO;sp-sao paulo;2;5;PICKUP;;;CANCELLATION_GAVE_UP;Desistência do Cliente;12263;;66,07
15/02/2024 10:28;01HPPF8MC3QW9F-1;SP-SAO PAULO;sp-sao paulo;2;5;DELIVERY;;;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;14503;;15,34
15/02/2024 10:26;01HPPF5KNRP057-1;CE-FORTALEZA;ce-fortaleza;2;5;DELIVERY;RESSACA;CUPOM RESSACA - CARTA NA MANGA CARNAVAL;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;12557;34;103,56
15/02/2024 10:21;01HPPEV6RMBXXK-1;DF-BRASILIA;df-brasilia;2;5;DELIVERY;RESSACA;CUPOM RESSACA - CARTA NA MANGA CARNAVAL;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;14234;34;91,99
15/02/2024 10:18;01HPPEPVRX6VDA-1;SP-MAUA;sp-sao paulo;2;5;DELIVERY;;;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;3040;;59,99
15/02/2024 10:18;01HPPEPJCTJTVY-1;PR-CURITIBA;pr-curitiba;2;5;DELIVERY;COMPRINHA;CUPOM COMPRINHA - FEV24;CANCELLATION_GAVE_UP;Desistência do Cliente;5875;9,9;56,07
15/02/2024 10:05;01HPPDZBM4Y430-1;SC-TUBARAO;sc-tubarao;2;5;DELIVERY;;;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;13924;;15,02
15/02/2024 09:47;MK240215T5MYW0-2;RJ-RIO DE JANEIRO;rj-rio de janeiro;2;5;DELIVERY;LIVELO;LIVELO SEM VALOR 2024;CANCELLATION_OTHER;Outro;2223;0;65,95
15/02/2024 09:45;MK240215HE2ALV-1;SP-SAO PAULO;sp-sao paulo;2;5;DELIVERY;LIVELO;LIVELO SEM VALOR 2024;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;232;0;36,91
15/02/2024 09:43;01HPPCPA3J3Q3H-1;SP-TAUBATE;sp-taubate;2;5;DELIVERY;;;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;15050;;26,38
15/02/2024 09:29;01HPPBXA3W4JHD-1;SP-MAUA;sp-sao paulo;2;5;DELIVERY;COMPRINHA;CUPOM COMPRINHA - FEV24;CANCELLATION_AREA_NOT_COVERED;Área de entrega não atendida;3040;8,53;48,36
15/02/2024 09:15;01HPPB2PZCQF86-1;ES-SERRA;es-serra;2;5;DELIVERY;;;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;1924;;37,7
15/02/2024 09:11;01HPPAV5V53RJF-1;DF-BRASILIA;df-brasilia;2;5;PICKUP;RESSACA;CUPOM RESSACA - CARTA NA MANGA CARNAVAL;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;13598;33,88;87,12
15/02/2024 08:44;01HPP9AMGM656S-1;DF-BRASILIA;df-brasilia;2;5;DELIVERY;COMPRINHA;CUPOM COMPRINHA - FEV24;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;13600;10;77,92
15/02/2024 07:22;01HPP4KXXFDPWQ-1;DF-BRASILIA;df-brasilia;2;5;DELIVERY;;;CANCELLATION_OTHER;Outro;13592;;25,99
15/02/2024 06:06;01HPP08E22DH5R-1;PE-RECIFE;pe-recife;2;5;DELIVERY;;;CANCELLATION_GAVE_UP;Desistência do Cliente;13256;;24
15/02/2024 05:23;MK2402159ECVUX-2;SP-SAO CARLOS;sp-salto;2;5;DELIVERY;;;CANCELLATION_GAVE_UP;Desistência do Cliente;13636;;82,21
15/02/2024 00:41;01HPNDNMQFRN5E-1;RJ-RIO DE JANEIRO;rj-rio de janeiro;2;5;DELIVERY;RESSACA;CUPOM RESSACA - CARTA NA MANGA CARNAVAL;CANCELLATION_OTHER;Outro;3154;34;99,78
15/02/2024 00:20;01HPNCFAYWJG87-1;RJ-RIO DE JANEIRO;rj-rio de janeiro;2;5;DELIVERY;RESSACA;CUPOM RESSACA - CARTA NA MANGA CARNAVAL;CANCELLATION_OTHER;Outro;3154;34;99,78
15/02/2024 00:12;01HPNBZYHCMVE3-1;RJ-RIO DE JANEIRO;rj-rio de janeiro;2;5;DELIVERY;RESSACA;CUPOM RESSACA - CARTA NA MANGA CARNAVAL;CANCELLATION_OTHER;Outro;3154;34;99,78
14/02/2024 23:13;MK240214KH1LKS-3;SP-SAO PAULO;sp-sao paulo;2;4;DELIVERY;LIVELO;LIVELO SEM VALOR 2024;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;14503;0;158,26
14/02/2024 22:40;01HPN6QD7A3MRM-1;SP-SAO PAULO;sp-sao paulo;2;4;DELIVERY;LIVELO;LIVELO SEM VALOR 2024;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;14532;0;32
14/02/2024 22:39;MK240214XFTE8D-1;SP-NOVA ODESSA;sp-sao paulo;2;4;DELIVERY;;;CANCELLATION_GAVE_UP;Desistência do Cliente;1018;;262,5
14/02/2024 22:13;MK240214LT4S22-1;SP-SANTOS;sc-balneario camboriu;2;4;DELIVERY;LIVELO;LIVELO SEM VALOR 2024;CANCELLATION_GAVE_UP;Desistência do Cliente;14750;0;147,68
14/02/2024 22:13;MK240214QYD50T-1;PB-JOAO PESSOA;pb-joao pessoa;2;4;DELIVERY;LIVELO;LIVELO SEM VALOR 2024;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;9609;0;109,99
14/02/2024 21:53;01HPN41ACGVRWJ-1;RJ-RIO DE JANEIRO;rj-rio de janeiro;2;4;DELIVERY;COMPRINHA;CUPOM COMPRINHA - FEV24;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;12923;10;58,51
14/02/2024 21:47;MK240214255NAX-1;DF-BRASILIA;df-brasilia;2;4;DELIVERY;LIVELO;LIVELO SEM VALOR 2024;CANCELLATION_OTHER;Outro;13602;0;79,6
14/02/2024 21:47;MK240214E2944Y-1;SP-SAO PAULO;sp-sao paulo;2;4;DELIVERY;LIVELO;LIVELO SEM VALOR 2024;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;11298;0;31
14/02/2024 21:20;01HPN25RSQ1KM6-1;SP-SAO PAULO;sp-sao paulo;2;4;DELIVERY;RESSACA;CUPOM RESSACA - CARTA NA MANGA CARNAVAL;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;220;34;105,78
14/02/2024 21:13;01HPN1SPY99DQJ-1;SP-SAO PAULO;sp-sao paulo;2;4;DELIVERY;;;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;13060;;189,9
14/02/2024 20:11;01HPMY7TSEVRNW-1;RJ-NITEROI;rj-sao gonçalo;2;4;DELIVERY;;;CANCELLATION_GAVE_UP;Desistência do Cliente;11504;;61,55
14/02/2024 20:00;MK2402140A3GCN-1;SP-NOVA ODESSA;;2;4;DELIVERY;LIVELO;LIVELO SEM VALOR 2024;CANCELLATION_GAVE_UP;Desistência do Cliente;1018;0;103,89
14/02/2024 19:22;01HPMVDQ4TCMYV-1;AL-MACEIO;al-maceio;2;4;DELIVERY;LIVELO;LIVELO SEM VALOR 2024;CANCELLATION_GAVE_UP;Desistência do Cliente;13312;0;26,43
14/02/2024 19:19;01HPMV7RN6DRQF-2;DF-BRASILIA;df-brasilia;2;4;DELIVERY;;;CANCELLATION_OTHER;Outro;13588;;29,99
14/02/2024 18:43;01HPMS5F3QBWTM-1;PR-CURITIBA;pr-curitiba;2;4;DELIVERY;;;CANCELLATION_GAVE_UP;Desistência do Cliente;9000;;26,77
14/02/2024 18:12;MK240214QXKL8E-2;SP-SAO PAULO;sp-sao paulo;2;4;DELIVERY;LIVELO;LIVELO SEM VALOR 2024;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;14759;0;50,29
14/02/2024 18:05;01HPMQ1DBXHTV2-1;SP-SAO PAULO;sp-sao paulo;2;4;DELIVERY;;;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;14600;;75,12
14/02/2024 18:04;01HPMPZ7GM868Q-1;DF-BRASILIA;df-brasilia;2;4;DELIVERY;RESSACA;CUPOM RESSACA - CARTA NA MANGA CARNAVAL;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;13586;34;87,97
14/02/2024 17:52;01HPMP95Z6559F-1;DF-BRASILIA;df-brasilia;2;4;PICKUP;CARNAFOLIA;CAMPANHA CARNAVAL - CARNAFOLIA;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;13606;18,91;71,12
14/02/2024 17:44;01HPMNSHNAMY6W-1;RJ-RIO DE JANEIRO;rj-rio de janeiro;2;4;DELIVERY;;;CANCELLATION_OTHER;Outro;2199;;33,9
14/02/2024 17:39;MK2402149Z38M9-1;DF-BRASILIA;df-brasilia;2;4;DELIVERY;ressaca;CUPOM RESSACA - CARTA NA MANGA CARNAVAL;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;13599;34;93,45
14/02/2024 17:39;01HPMNGV57V4R8-1;GO-CATALAO;go-catalao;2;4;DELIVERY;;;CANCELLATION_GAVE_UP;Desistência do Cliente;11518;;27,95
14/02/2024 17:38;MK2402143HL3LC-1;DF-BRASILIA;df-brasilia;2;4;PICKUP;LIVELO;LIVELO SEM VALOR 2024;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;13796;0;107,64
14/02/2024 17:14;MK2402149CS2KU-1;SP-SAO PAULO;sp-sao paulo;2;4;DELIVERY;;;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;14503;;62,85
14/02/2024 17:10;01HPMKWDCAKAD8-1;RJ-RIO DE JANEIRO;rj-rio de janeiro;2;4;DELIVERY;CARNAFOLIA;CAMPANHA CARNAVAL - CARNAFOLIA;CANCELLATION_GAVE_UP;Desistência do Cliente;13719;19,61;76,75
14/02/2024 17:02;01HPMKE274PWSV-1;SP-SAO PAULO;sp-sao paulo;2;4;DELIVERY;;;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;13918;;35
14/02/2024 16:59;01HPMK7K690SKM-1;DF-BRASILIA;df-brasilia;2;4;DELIVERY;;;CANCELLATION_GAVE_UP;Desistência do Cliente;13584;;43,19
14/02/2024 16:59;01HPMK76796KAP-1;BA-ITABUNA;ba-itabuna;2;4;DELIVERY;;;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;8657;;172,1
14/02/2024 16:58;01HPMK5SNMNEP6-1;RJ-RIO DE JANEIRO;rj-rio de janeiro;2;4;DELIVERY;;;CANCELLATION_OTHER;Outro;2152;;13,15
14/02/2024 16:41;01HPMJ73F6255C-1;RJ-RIO DE JANEIRO;rj-rio de janeiro;2;4;DELIVERY;;;CANCELLATION_GAVE_UP;Desistência do Cliente;2161;;118,59
14/02/2024 16:39;01HPMJ3NYZ5ANZ-1;SP-SAO PAULO;sp-osasco;2;4;DELIVERY;;;CANCELLATION_OTHER;Outro;5620;;28,99
14/02/2024 16:34;01HPMHTGXF5AB1-1;PR-LONDRINA;pr-londrina;2;4;DELIVERY;;;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;5834;;21,99
